Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-31T20:08:06,2021-05-31T20:12:38,24,Mannerheimintie,7,Designmuseo,745,268
2021-05-31T20:08:03,2021-05-31T20:30:14,4,Viiskulma,117,Brahen puistikko,4151,1328
2021-05-31T20:07:56,2021-05-31T20:08:03,18,Porthania,18,Porthania,0,5
2021-05-31T20:07:52,2021-05-31T20:51:22,70,Sammonpuistikko,38,Töölöntori,805,211
2021-05-31T20:07:48,2021-05-31T20:13:43,763,Kalkkipellonmäki,733,Läkkitori,1390,354
2021-05-31T20:07:46,2021-05-31T20:37:08,54,Gyldenintie,1,Kaivopuisto,7253,1757
2021-05-31T20:07:42,2021-05-31T20:22:23,521,Kulttuuriaukio,555,Kalevalantie,1529,877
2021-05-31T20:07:42,2021-05-31T20:10:34,330,Kontula (M),333,Kivikonkaari,575,167
2021-05-31T20:07:29,2021-05-31T20:11:42,149,Toinen linja,123,Näkinsilta,745,248
2021-05-31T20:07:29,2021-05-31T20:15:18,631,Friisilänaukio,625,Suomenlahdentie,1527,466
2021-05-31T20:07:29,2021-05-31T20:18:29,124,Isoisänsilta,123,Näkinsilta,2227,657
2021-05-31T20:07:23,2021-05-31T20:14:12,136,Sofianlehdonkatu,112,Rautatieläisenkatu,1160,407
2021-05-31T20:07:19,2021-05-31T20:17:32,44,Sörnäinen (M),44,Sörnäinen (M),677,610
2021-05-31T20:07:13,2021-05-31T20:11:20,625,Suomenlahdentie,619,Etuniementie,1287,245
2021-05-31T20:07:06,2021-05-31T20:13:21,59,Salmisaarenranta,57,Lauttasaaren ostoskeskus,1313,370
2021-05-31T20:06:47,2021-05-31T20:10:30,125,Arielinkatu,121,Vilhonvuorenkatu,769,222
2021-05-31T20:06:42,2021-05-31T21:22:42,16,Liisanpuistikko,38,Töölöntori,3503,917
2021-05-31T20:06:41,2021-05-31T20:11:38,122,Lintulahdenkatu,125,Arielinkatu,1210,292
2021-05-31T20:06:23,2021-05-31T20:28:28,65,Hernesaarenranta,6,Hietalahdentori,3819,1303
2021-05-31T20:06:22,2021-05-31T20:09:56,314,Lokitie,320,Koukkusaarentie,510,211
2021-05-31T20:06:20,2021-05-31T20:14:50,284,Myllypuro (M),242,Von Daehnin katu,2191,508
2021-05-31T20:06:19,2021-05-31T20:09:20,611,Matinkartanontie,613,Matinkyläntie,653,176
2021-05-31T20:06:03,2021-05-31T20:10:15,745,Leppävaaran urheilupuisto,731,Leppävaarankäytävä,1061,251
2021-05-31T20:06:02,2021-05-31T20:15:10,113,Pasilan asema,134,Haukilahdenkatu,2215,544
2021-05-31T20:05:44,2021-05-31T20:29:52,138,Arabiankatu,76,Olympiastadion,4239,1443
2021-05-31T20:05:43,2021-05-31T20:05:54,123,Näkinsilta,123,Näkinsilta,0,12
2021-05-31T20:05:22,2021-05-31T20:11:18,211,Haagan tori,207,Vanha Viertotie,1276,353
2021-05-31T20:05:18,2021-05-31T20:13:57,203,Opastinsilta,137,Arabian kauppakeskus,2002,518
2021-05-31T20:05:09,2021-05-31T20:19:59,77,Nordenskiöldinaukio,30,Itämerentori,2828,893
2021-05-31T20:05:06,2021-05-31T20:20:24,44,Sörnäinen (M),80,Jäähalli,2873,914
2021-05-31T20:05:06,2021-05-31T20:20:27,28,Lastenlehto,84,Paciuksenkatu,3504,916
2021-05-31T20:05:04,2021-05-31T20:16:06,30,Itämerentori,37,Töölönkatu,2336,661
2021-05-31T20:05:01,2021-05-31T20:15:31,30,Itämerentori,37,Töölönkatu,2336,630
2021-05-31T20:04:59,2021-05-31T20:10:48,22,Rautatientori / länsi,33,Kauppakorkeakoulu,863,344
2021-05-31T20:04:54,2021-05-31T20:24:20,547,Jämeräntaival,74,Rajasaarentie,6783,1165
2021-05-31T20:04:51,2021-05-31T20:11:24,126,Kalasatama (M),128,Päijänteentie,998,389
2021-05-31T20:04:51,2021-05-31T20:31:07,378,Paloheinäntie,141,Intiankatu,5249,1572
2021-05-31T20:04:42,2021-05-31T20:27:13,201,Länsisatamankuja,132,Hollolantie,5907,1346
2021-05-31T20:04:38,2021-05-31T20:13:24,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",1108,521
2021-05-31T20:04:35,2021-05-31T20:16:22,43,Karhupuisto,82,Töölöntulli,2922,702
2021-05-31T20:04:34,2021-05-31T20:15:07,135,Velodrominrinne,202,Merihaka,3057,631
2021-05-31T20:04:33,2021-05-31T20:14:55,902,Derby Business Park,737,Muurarinkuja,2721,616
2021-05-31T20:04:30,2021-05-31T20:16:43,43,Karhupuisto,82,Töölöntulli,3077,731
2021-05-31T20:04:29,2021-05-31T20:07:03,25,Narinkka,162,Leppäsuonaukio,596,151
2021-05-31T20:04:26,2021-05-31T20:17:02,105,Tilkantori,222,Huovitie,2403,750
2021-05-31T20:04:20,2021-05-31T20:28:26,59,Salmisaarenranta,110,Maistraatintori,5347,1441
2021-05-31T20:04:20,2021-05-31T20:18:09,30,Itämerentori,5,Sepänkatu,1649,826
2021-05-31T20:04:19,2021-05-31T20:16:44,79,Uimastadion,38,Töölöntori,1323,741
2021-05-31T20:04:15,2021-05-31T20:19:13,68,Albertinkatu,123,Näkinsilta,2679,894
2021-05-31T20:04:13,2021-05-31T20:19:40,79,Uimastadion,107,Tenholantie,2461,927
2021-05-31T20:04:11,2021-05-31T20:25:51,353,Helluntairaitti,285,Orpaanporras,6095,1298
2021-05-31T20:04:10,2021-05-31T20:17:44,124,Isoisänsilta,256,Herttoniemenranta,3359,809
2021-05-31T20:04:07,2021-05-31T20:13:11,28,Lastenlehto,61,Länsisatamankatu,1631,544
2021-05-31T20:04:03,2021-05-31T20:19:40,70,Sammonpuistikko,82,Töölöntulli,2728,905
2021-05-31T20:03:55,2021-05-31T20:23:59,44,Sörnäinen (M),76,Olympiastadion,3340,1201
2021-05-31T20:03:55,2021-05-31T20:10:28,54,Gyldenintie,51,Itälahdenkatu,1092,390
2021-05-31T20:03:54,2021-05-31T20:12:22,85,Jalavatie,39,Ooppera,1833,503
2021-05-31T20:03:44,2021-05-31T20:26:08,76,Olympiastadion,217,Marttila,6313,1343
2021-05-31T20:03:41,2021-05-31T20:11:16,86,Kuusitie,78,Messeniuksenkatu,1051,451
2021-05-31T20:03:28,2021-05-31T20:13:38,163,Lehtisaarentie,527,Otsolahti,1988,605
2021-05-31T20:03:20,2021-05-31T20:06:50,10,Kasarmitori,2,Laivasillankatu,675,206
2021-05-31T20:03:11,2021-05-31T20:12:07,113,Pasilan asema,205,Ilmalan asema,1625,531
2021-05-31T20:03:08,2021-05-31T20:09:04,23,Kiasma,37,Töölönkatu,933,351
2021-05-31T20:03:07,2021-05-31T20:10:34,25,Narinkka,38,Töölöntori,1229,425
2021-05-31T20:03:06,2021-05-31T20:09:58,89,Tilkanvierto,103,Vihdintie,1678,410
2021-05-31T20:03:06,2021-05-31T20:09:22,78,Messeniuksenkatu,85,Jalavatie,1114,371
2021-05-31T20:02:56,2021-05-31T20:21:56,56,Luoteisväylä,583,Haukilahdensolmu,5127,1135
2021-05-31T20:02:55,2021-05-31T20:10:16,25,Narinkka,38,Töölöntori,1210,438
2021-05-31T20:02:51,2021-05-31T20:11:56,98,Ulvilantie,90,Paciuksenkaari,1741,540
2021-05-31T20:02:29,2021-05-31T20:19:01,244,Relanderinaukio,138,Arabiankatu,4188,988
2021-05-31T20:02:26,2021-05-31T20:13:41,79,Uimastadion,33,Kauppakorkeakoulu,2454,668
2021-05-31T20:02:20,2021-05-31T20:14:46,91,Seurasaari,72,Eteläinen Hesperiankatu,2630,742
2021-05-31T20:02:18,2021-05-31T20:26:16,57,Lauttasaaren ostoskeskus,38,Töölöntori,4047,1433
2021-05-31T20:02:10,2021-05-31T20:13:32,19,Rautatientori / itä,43,Karhupuisto,2232,682
2021-05-31T20:02:10,2021-05-31T20:10:55,731,Leppävaarankäytävä,715,Komentajankatu,1353,520
2021-05-31T20:02:05,2021-05-31T20:29:45,262,Siilitie (M),259,Petter Wetterin tie,2132,1658
2021-05-31T20:01:59,2021-05-31T20:09:07,25,Narinkka,15,Ritarikatu,1362,424
2021-05-31T20:01:56,2021-05-31T20:08:38,19,Rautatientori / itä,41,Ympyrätalo,1631,398
2021-05-31T20:01:55,2021-05-31T20:16:33,55,Puistokaari,63,Jätkäsaarenlaituri,3915,877
2021-05-31T20:01:51,2021-05-31T20:22:43,87,Kustaankatu,125,Arielinkatu,1915,1247
2021-05-31T20:01:49,2021-05-31T20:06:21,243,Mustikkamaa,124,Isoisänsilta,737,268
2021-05-31T20:01:48,2021-05-31T20:20:17,121,Vilhonvuorenkatu,292,Koskelan varikko,3777,1104
2021-05-31T20:01:45,2021-05-31T20:15:27,11,Unioninkatu,126,Kalasatama (M),3712,819
2021-05-31T20:01:43,2021-05-31T20:20:04,21,Töölönlahdenkatu,104,Kriikunakuja,4866,1096
2021-05-31T20:01:43,2021-05-31T20:08:53,121,Vilhonvuorenkatu,16,Liisanpuistikko,1709,426
2021-05-31T20:01:40,2021-05-31T20:24:15,547,Jämeräntaival,573,Urheilupuisto (M),4674,1357
2021-05-31T20:01:38,2021-05-31T20:11:09,240,Viikin normaalikoulu,236,Hernepellontie,2675,566
2021-05-31T20:01:31,2021-05-31T20:08:08,627,Piispansilta,617,Tiistinkallio,1484,393
2021-05-31T20:01:30,2021-05-31T20:27:51,6,Hietalahdentori,6,Hietalahdentori,2429,1577
2021-05-31T20:01:26,2021-05-31T20:19:21,79,Uimastadion,16,Liisanpuistikko,3073,1070
2021-05-31T20:01:23,2021-05-31T20:03:14,39,Ooppera,76,Olympiastadion,296,106
2021-05-31T20:01:23,2021-05-31T20:17:31,30,Itämerentori,12,Kanavaranta,2793,964
2021-05-31T20:01:23,2021-05-31T20:12:58,218,Pohjois-Haagan asema,221,Thalianaukio,2140,691
2021-05-31T20:01:23,2021-05-31T20:05:54,37,Töölönkatu,25,Narinkka,945,268
2021-05-31T20:01:22,2021-05-31T20:06:01,57,Lauttasaaren ostoskeskus,51,Itälahdenkatu,1292,278
2021-05-31T20:01:17,2021-05-31T20:13:40,123,Näkinsilta,26,Kamppi (M),2664,736
2021-05-31T20:01:17,2021-05-31T20:30:40,517,Länsituuli,513,Hakalehto,4300,1760
2021-05-31T20:01:14,2021-05-31T20:20:17,202,Merihaka,63,Jätkäsaarenlaituri,4353,1143
2021-05-31T20:01:12,2021-05-31T20:08:19,126,Kalasatama (M),133,Paavalinpuisto,1874,422
2021-05-31T20:01:11,2021-05-31T20:20:30,202,Merihaka,63,Jätkäsaarenlaituri,4194,1155
2021-05-31T20:01:10,2021-05-31T20:06:14,24,Mannerheimintie,33,Kauppakorkeakoulu,871,300
2021-05-31T20:01:10,2021-05-31T20:12:34,727,Ratsutori,210,Pajamäki,2474,679
2021-05-31T20:01:10,2021-05-31T20:12:48,218,Pohjois-Haagan asema,221,Thalianaukio,2162,693
2021-05-31T20:01:09,2021-05-31T20:08:29,118,Fleminginkatu,44,Sörnäinen (M),628,175
2021-05-31T20:01:07,2021-05-31T20:14:00,4,Viiskulma,19,Rautatientori / itä,1843,771
2021-05-31T20:01:04,2021-05-31T20:22:30,212,Tunnelitie,751,Vallipolku,4880,1283
2021-05-31T20:01:03,2021-05-31T20:16:53,113,Pasilan asema,138,Arabiankatu,3144,946
2021-05-31T20:01:01,2021-05-31T20:20:03,221,Thalianaukio,221,Thalianaukio,1986,1137
2021-05-31T20:00:54,2021-05-31T20:08:17,39,Ooppera,21,Töölönlahdenkatu,0,439
2021-05-31T20:00:46,2021-05-31T20:07:17,12,Kanavaranta,123,Näkinsilta,1472,387
2021-05-31T20:00:46,2021-05-31T21:12:55,325,Mellunmäki (M),86,Kuusitie,17904,4336
2021-05-31T20:00:38,2021-05-31T20:06:06,274,Voikukantie,272,Marjaniementie,918,323
2021-05-31T20:00:27,2021-05-31T20:07:32,111,Esterinportti,82,Töölöntulli,1268,420
2021-05-31T20:00:24,2021-05-31T20:03:03,162,Leppäsuonaukio,32,Eläinmuseo,406,155
2021-05-31T20:00:20,2021-05-31T20:08:39,116,Linnanmäki,129,Pernajantie,1245,494
2021-05-31T20:00:19,2021-05-31T20:11:08,239,Viikin tiedepuisto,235,Katariina Saksilaisen katu,2256,643
2021-05-31T20:00:16,2021-05-31T20:10:18,69,Kalevankatu,62,Välimerenkatu,1304,600
2021-05-31T20:00:14,2021-05-31T20:04:21,727,Ratsutori,713,Upseerinkatu,608,243
2021-05-31T20:00:11,2021-05-31T20:19:27,94,Laajalahden aukio,109,Hertanmäenkatu,3228,1151
2021-05-31T20:00:10,2021-05-31T20:16:01,262,Siilitie (M),245,Kulosaari (M),3448,945
2021-05-31T20:00:07,2021-05-31T20:10:55,67,Perämiehenkatu,72,Eteläinen Hesperiankatu,2562,645
2021-05-31T20:00:06,2021-05-31T20:17:04,129,Pernajantie,85,Jalavatie,3773,1017
2021-05-31T20:00:01,2021-05-31T20:21:07,715,Komentajankatu,715,Komentajankatu,2082,1260
2021-05-31T19:59:57,2021-05-31T20:07:26,625,Suomenlahdentie,601,Nokkala,1801,448
2021-05-31T19:59:57,2021-05-31T20:14:06,114,Ratapihantie,294,Postipuisto,3408,844
2021-05-31T19:59:56,2021-05-31T20:07:44,625,Suomenlahdentie,601,Nokkala,1717,462
2021-05-31T19:59:56,2021-05-31T20:15:16,39,Ooppera,127,Teurastamo,2848,778
2021-05-31T19:59:55,2021-05-31T20:14:25,30,Itämerentori,123,Näkinsilta,3973,866
2021-05-31T19:59:50,2021-05-31T20:09:01,275,Itäkeskus (M),286,Mamsellimyllynkatu,1584,548
2021-05-31T19:59:44,2021-05-31T20:13:38,21,Töölönlahdenkatu,78,Messeniuksenkatu,2699,833
2021-05-31T19:59:42,2021-05-31T20:16:54,113,Pasilan asema,138,Arabiankatu,3118,1027
2021-05-31T19:59:34,2021-05-31T20:16:41,113,Pasilan asema,138,Arabiankatu,3262,1027
2021-05-31T19:59:29,2021-05-31T20:02:07,86,Kuusitie,82,Töölöntulli,763,153
2021-05-31T19:59:29,2021-05-31T20:04:42,360,Malmin asema,357,Vanha Tapanilantie,1455,311
2021-05-31T19:59:27,2021-05-31T20:08:31,85,Jalavatie,38,Töölöntori,2074,539
2021-05-31T19:59:27,2021-05-31T20:16:55,149,Toinen linja,5,Sepänkatu,3928,1044
2021-05-31T19:59:26,2021-05-31T20:07:06,126,Kalasatama (M),87,Kustaankatu,1304,455
2021-05-31T19:59:10,2021-05-31T22:04:08,525,Mäntyviita,523,Ahertajantie,961,251
2021-05-31T19:59:09,2021-05-31T20:21:40,505,Westendinasema,557,Louhentori,2468,1347
2021-05-31T19:58:45,2021-05-31T20:09:21,1,Kaivopuisto,5,Sepänkatu,1490,631
2021-05-31T19:58:45,2021-05-31T20:12:25,68,Albertinkatu,41,Ympyrätalo,3271,816
2021-05-31T19:58:43,2021-05-31T20:03:59,126,Kalasatama (M),121,Vilhonvuorenkatu,714,317
2021-05-31T19:58:36,2021-05-31T20:06:51,290,Vallilan varikko,115,Venttiilikuja,1592,492
2021-05-31T19:58:35,2021-05-31T20:06:55,200,Länsiterminaali,30,Itämerentori,1991,486
2021-05-31T19:58:34,2021-05-31T20:12:10,96,Huopalahdentie,113,Pasilan asema,3532,810
2021-05-31T19:58:26,2021-05-31T20:11:15,274,Voikukantie,268,Porolahden koulu,2632,764
2021-05-31T19:58:26,2021-05-31T20:04:08,64,Tyynenmerenkatu,30,Itämerentori,965,341
2021-05-31T19:58:25,2021-05-31T20:13:13,76,Olympiastadion,114,Ratapihantie,2563,888
2021-05-31T19:58:22,2021-05-31T20:07:52,30,Itämerentori,70,Sammonpuistikko,1504,567
2021-05-31T19:58:22,2021-05-31T20:38:41,745,Leppävaaran urheilupuisto,745,Leppävaaran urheilupuisto,1641,2415
2021-05-31T19:58:21,2021-05-31T20:17:26,37,Töölönkatu,103,Vihdintie,5109,1141
2021-05-31T19:58:06,2021-05-31T20:25:32,90,Paciuksenkaari,67,Perämiehenkatu,5194,1640
2021-05-31T19:58:06,2021-05-31T20:02:02,115,Venttiilikuja,135,Velodrominrinne,1043,231
2021-05-31T19:58:03,2021-05-31T20:05:46,71,Hietaniemenkatu,28,Lastenlehto,1464,456
2021-05-31T19:58:01,2021-05-31T20:11:56,127,Teurastamo,141,Intiankatu,2348,830
2021-05-31T19:57:56,2021-05-31T20:17:20,37,Töölönkatu,103,Vihdintie,5096,1162
2021-05-31T19:57:55,2021-05-31T20:11:10,79,Uimastadion,46,Diakoniapuisto,1235,790
2021-05-31T19:57:54,2021-05-31T20:03:18,129,Pernajantie,44,Sörnäinen (M),939,320
2021-05-31T19:57:54,2021-05-31T20:19:59,7,Designmuseo,15,Ritarikatu,2235,1322
2021-05-31T19:57:51,2021-05-31T20:16:06,22,Rautatientori / länsi,57,Lauttasaaren ostoskeskus,3683,1091
2021-05-31T19:57:40,2021-05-31T20:02:01,609,Sepetlahdentie,627,Piispansilta,1310,258
2021-05-31T19:57:36,2021-05-31T20:04:24,263,Herttoniemen kirkko,265,Siilitie 9,1345,403
2021-05-31T19:57:31,2021-05-31T20:05:25,126,Kalasatama (M),134,Haukilahdenkatu,1425,470
2021-05-31T19:57:30,2021-05-31T20:02:39,44,Sörnäinen (M),117,Brahen puistikko,1000,304
2021-05-31T19:57:30,2021-05-31T20:17:20,30,Itämerentori,12,Kanavaranta,2789,1186
2021-05-31T19:57:29,2021-05-31T20:01:38,727,Ratsutori,711,Kirjurinkuja,882,248
2021-05-31T19:57:25,2021-05-31T20:07:17,517,Länsituuli,581,Niittykumpu (M),2252,587
2021-05-31T19:57:24,2021-05-31T20:24:44,731,Leppävaarankäytävä,733,Läkkitori,1962,1636
2021-05-31T19:57:24,2021-05-31T20:09:55,110,Maistraatintori,134,Haukilahdenkatu,2977,745
2021-05-31T19:57:11,2021-05-31T20:12:59,37,Töölönkatu,16,Liisanpuistikko,3687,945
2021-05-31T19:57:10,2021-05-31T20:07:24,583,Haukilahdensolmu,629,Piispanportti,2599,612
2021-05-31T19:56:53,2021-05-31T20:25:15,731,Leppävaarankäytävä,733,Läkkitori,2031,1697
2021-05-31T19:56:46,2021-05-31T20:06:47,126,Kalasatama (M),16,Liisanpuistikko,2596,603
2021-05-31T19:56:39,2021-05-31T20:13:18,621,Hauenkalliontie,627,Piispansilta,1202,441
2021-05-31T19:56:35,2021-05-31T20:02:12,24,Mannerheimintie,70,Sammonpuistikko,1163,335
2021-05-31T19:56:34,2021-05-31T20:01:53,117,Brahen puistikko,133,Paavalinpuisto,1212,317
2021-05-31T19:56:32,2021-05-31T20:11:28,77,Nordenskiöldinaukio,26,Kamppi (M),2432,607
2021-05-31T19:56:27,2021-05-31T20:04:47,113,Pasilan asema,82,Töölöntulli,1813,497
2021-05-31T19:56:20,2021-05-31T20:01:42,150,Töölönlahden puisto,76,Olympiastadion,1317,317
2021-05-31T19:56:15,2021-05-31T20:01:26,201,Länsisatamankuja,59,Salmisaarenranta,1325,307
2021-05-31T19:56:11,2021-05-31T20:01:22,322,Rukatunturintie,324,Sinkilätie,1027,306
2021-05-31T19:56:03,2021-05-31T20:01:23,52,Heikkilänaukio,58,Lauttasaarensilta,1091,315
2021-05-31T19:55:56,2021-05-31T19:58:25,69,Kalevankatu,68,Albertinkatu,502,145
2021-05-31T19:55:54,2021-05-31T20:01:46,150,Töölönlahden puisto,76,Olympiastadion,1319,347
2021-05-31T19:55:50,2021-05-31T20:04:07,24,Mannerheimintie,3,Kapteeninpuistikko,1420,495
2021-05-31T19:55:47,2021-05-31T20:05:56,36,Apollonkatu,41,Ympyrätalo,2113,606
2021-05-31T19:55:39,2021-05-31T20:05:55,8,Vanha kirkkopuisto,201,Länsisatamankuja,2015,610
2021-05-31T19:55:38,2021-05-31T19:59:55,275,Itäkeskus (M),274,Voikukantie,1055,252
2021-05-31T19:55:36,2021-05-31T20:03:27,39,Ooppera,32,Eläinmuseo,1345,467
2021-05-31T19:55:35,2021-05-31T20:17:58,207,Vanha Viertotie,63,Jätkäsaarenlaituri,6303,1339
2021-05-31T19:55:33,2021-05-31T20:21:41,15,Ritarikatu,124,Isoisänsilta,6299,1563
2021-05-31T19:55:27,2021-05-31T20:11:51,16,Liisanpuistikko,6,Hietalahdentori,2587,980
2021-05-31T19:55:25,2021-05-31T20:22:39,204,A.I. Virtasen aukio,19,Rautatientori / itä,4549,1630
2021-05-31T19:55:22,2021-05-31T20:04:31,95,Munkkiniemen aukio,99,Muusantori,2172,548
2021-05-31T19:55:12,2021-05-31T20:04:12,16,Liisanpuistikko,19,Rautatientori / itä,1315,534
2021-05-31T19:55:12,2021-05-31T20:03:56,62,Välimerenkatu,161,Eteläesplanadi,2115,520
2021-05-31T19:55:07,2021-05-31T20:05:43,48,Mastokatu,123,Näkinsilta,2421,632
2021-05-31T19:55:02,2021-05-31T19:57:58,113,Pasilan asema,113,Pasilan asema,59,175
2021-05-31T19:54:52,2021-05-31T20:13:47,106,Korppaanmäentie,39,Ooppera,2962,1120
2021-05-31T19:54:48,2021-05-31T20:10:15,3,Kapteeninpuistikko,32,Eläinmuseo,2744,922
2021-05-31T19:54:45,2021-05-31T20:18:11,44,Sörnäinen (M),58,Lauttasaarensilta,5776,1400
2021-05-31T19:54:41,2021-05-31T20:00:44,6,Hietalahdentori,30,Itämerentori,1027,358
2021-05-31T19:54:37,2021-05-31T20:02:57,21,Töölönlahdenkatu,46,Diakoniapuisto,1923,495
2021-05-31T19:54:13,2021-05-31T20:01:13,124,Isoisänsilta,122,Lintulahdenkatu,1261,416
2021-05-31T19:54:05,2021-05-31T20:12:29,40,Hakaniemi (M),244,Relanderinaukio,4081,1104
2021-05-31T19:54:04,2021-05-31T19:57:21,519,Tapionaukio,525,Mäntyviita,583,197
2021-05-31T19:54:02,2021-05-31T19:59:36,201,Länsisatamankuja,59,Salmisaarenranta,1178,329
2021-05-31T19:54:01,2021-05-31T19:59:18,735,Mestarinkatu,745,Leppävaaran urheilupuisto,1176,312
2021-05-31T19:53:59,2021-05-31T20:00:56,59,Salmisaarenranta,53,Heikkiläntie,1545,413
2021-05-31T19:53:59,2021-05-31T20:20:21,505,Westendinasema,651,Suurpellonaukio,5027,1576
2021-05-31T19:53:51,2021-05-31T19:58:03,30,Itämerentori,31,Marian sairaala,898,245
2021-05-31T19:53:48,2021-05-31T20:01:09,4,Viiskulma,22,Rautatientori / länsi,1359,436
2021-05-31T19:53:44,2021-05-31T19:57:59,114,Ratapihantie,116,Linnanmäki,902,250
2021-05-31T19:53:37,2021-05-31T20:20:16,22,Rautatientori / länsi,105,Tilkantori,5113,1594
2021-05-31T19:53:31,2021-05-31T20:07:54,727,Ratsutori,100,Teljäntie,3806,855
2021-05-31T19:53:20,2021-05-31T20:01:21,21,Töölönlahdenkatu,63,Jätkäsaarenlaituri,1747,475
2021-05-31T19:53:09,2021-05-31T19:56:03,625,Suomenlahdentie,613,Matinkyläntie,549,169
2021-05-31T19:53:03,2021-05-31T20:10:04,142,Koskelantie,87,Kustaankatu,2977,1016
2021-05-31T19:52:57,2021-05-31T19:56:47,58,Lauttasaarensilta,59,Salmisaarenranta,953,225
2021-05-31T19:52:45,2021-05-31T20:14:10,142,Koskelantie,87,Kustaankatu,3074,1284
2021-05-31T19:52:39,2021-05-31T20:00:34,80,Jäähalli,114,Ratapihantie,1327,469
2021-05-31T19:52:39,2021-05-31T20:02:54,48,Mastokatu,25,Narinkka,2144,612
2021-05-31T19:52:36,2021-05-31T19:55:06,212,Tunnelitie,211,Haagan tori,633,146
2021-05-31T19:52:23,2021-05-31T20:14:08,35,Cygnaeuksenkatu,55,Puistokaari,5411,1301
2021-05-31T19:52:21,2021-05-31T19:56:00,635,Kuunkatu,639,Itäportti,816,215
2021-05-31T19:52:14,2021-05-31T19:58:08,10,Kasarmitori,6,Hietalahdentori,1480,351
2021-05-31T19:52:12,2021-05-31T20:16:10,274,Voikukantie,335,Kurkimäentie,5819,1436
2021-05-31T19:52:08,2021-05-31T19:57:10,67,Perämiehenkatu,10,Kasarmitori,1045,297
2021-05-31T19:52:08,2021-05-31T19:55:49,533,Tekniikantie,547,Jämeräntaival,1112,220
2021-05-31T19:52:02,2021-05-31T20:02:11,140,Verkatehtaanpuisto,239,Viikin tiedepuisto,2602,607
2021-05-31T19:52:01,2021-05-31T20:15:14,235,Katariina Saksilaisen katu,260,Herttoniemi (M),5427,1389
2021-05-31T19:52:00,2021-05-31T20:06:14,23,Kiasma,82,Töölöntulli,2942,849
2021-05-31T19:51:54,2021-05-31T19:54:20,329,Kurkimäki,284,Myllypuro (M),606,139
2021-05-31T19:51:52,2021-05-31T20:04:14,351,Kotinummentie,353,Helluntairaitti,2019,737
2021-05-31T19:51:51,2021-05-31T19:58:30,625,Suomenlahdentie,611,Matinkartanontie,1035,395
2021-05-31T19:51:50,2021-05-31T20:02:39,351,Kotinummentie,353,Helluntairaitti,2076,632
2021-05-31T19:51:46,2021-05-31T19:59:43,737,Muurarinkuja,749,Vallikatu,1306,472
2021-05-31T19:51:41,2021-05-31T20:01:12,114,Ratapihantie,75,Korjaamo,2252,567
2021-05-31T19:51:28,2021-05-31T19:51:34,329,Kurkimäki,329,Kurkimäki,0,5
2021-05-31T19:51:26,2021-05-31T19:57:19,559,Pohjankulma,517,Länsituuli,1114,349
2021-05-31T19:51:24,2021-05-31T19:57:20,262,Siilitie (M),265,Siilitie 9,682,351
2021-05-31T19:51:23,2021-05-31T20:06:23,134,Haukilahdenkatu,118,Fleminginkatu,1662,857
2021-05-31T19:51:23,2021-05-31T19:57:43,343,Puistolantori,343,Puistolantori,931,371
2021-05-31T19:51:22,2021-05-31T20:01:32,111,Esterinportti,105,Tilkantori,2364,606
2021-05-31T19:51:13,2021-05-31T20:06:46,41,Ympyrätalo,68,Albertinkatu,2853,931
2021-05-31T19:51:13,2021-05-31T20:01:08,114,Ratapihantie,75,Korjaamo,2229,590
2021-05-31T19:51:12,2021-05-31T20:00:43,148,Juhana Herttuan tie,134,Haukilahdenkatu,3105,570
2021-05-31T19:51:10,2021-05-31T19:55:05,527,Otsolahti,519,Tapionaukio,811,234
2021-05-31T19:51:09,2021-05-31T19:59:54,234,Otto Brandtin tie,370,Rapakiventie,2182,522
2021-05-31T19:51:07,2021-05-31T19:56:58,621,Hauenkalliontie,625,Suomenlahdentie,922,347
2021-05-31T19:51:06,2021-06-01T02:57:45,9,Erottajan aukio,68,Albertinkatu,2020,487
2021-05-31T19:51:06,2021-05-31T19:58:57,527,Otsolahti,559,Pohjankulma,2159,470
2021-05-31T19:51:04,2021-05-31T20:15:48,90,Paciuksenkaari,67,Perämiehenkatu,5041,1478
2021-05-31T19:50:59,2021-05-31T19:57:16,113,Pasilan asema,117,Brahen puistikko,1469,378
2021-05-31T19:50:58,2021-05-31T20:04:09,149,Toinen linja,137,Arabian kauppakeskus,2756,788
2021-05-31T19:50:54,2021-05-31T19:52:31,737,Muurarinkuja,733,Läkkitori,326,92
2021-05-31T19:50:51,2021-05-31T20:00:20,140,Verkatehtaanpuisto,292,Koskelan varikko,733,564
2021-05-31T19:50:50,2021-05-31T19:58:18,140,Verkatehtaanpuisto,292,Koskelan varikko,712,442
2021-05-31T19:50:46,2021-05-31T20:14:22,90,Paciuksenkaari,67,Perämiehenkatu,5254,1414
2021-05-31T19:50:41,2021-05-31T20:05:41,58,Lauttasaarensilta,26,Kamppi (M),2764,894
2021-05-31T19:50:39,2021-05-31T19:57:35,627,Piispansilta,643,Auringonkatu,1061,411
2021-05-31T19:50:38,2021-05-31T19:58:36,4,Viiskulma,32,Eläinmuseo,1605,474
2021-05-31T19:50:32,2021-05-31T19:51:32,23,Kiasma,23,Kiasma,2,55
